WEO Country Code,ISO,WEO Subject Code,Subject Descriptor,Units,Scale,2019
122,AUT,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"46,758.07"
122,AUT,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"44,540.33"
122,AUT,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"50,022.61"
122,AUT,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"53,558.44"
122,AUT,NGAP_NPGDP,Output gap in percent of potential GDP,Percent of potential GDP,,0.783
122,AUT,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.338
122,AUT,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.832
122,AUT,NID_NGDP,Total investment,Percent of GDP,,25.692
122,AUT,NGSD_NGDP,Gross national savings,Percent of GDP,,27.338
122,AUT,PCPI,"Inflation, average consumer prices",Index,,130.053
122,AUT,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.536
122,AUT,PCPIE,"Inflation, end of period consumer prices",Index,,130.136
122,AUT,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.6
122,AUT,TM_RPCH,Volume of imports of goods and services,Percent change,,1.17
122,AUT,TMG_RPCH,Volume of Imports of goods,Percent change,,3.55
122,AUT,TX_RPCH,Volume of exports of goods and services,Percent change,,1.838
122,AUT,TXG_RPCH,Volume of exports of goods,Percent change,,4.125
122,AUT,LUR,Unemployment rate,Percent of total labor force,,5.1
122,AUT,LE,Employment,Persons,Millions,4.351
122,AUT,LP,Population,Persons,Millions,8.95
122,AUT,GGR,General government revenue,National currency,Billions,191.26
122,AUT,GGR_NGDP,General government revenue,Percent of GDP,,47.977
122,AUT,GGX,General government total expenditure,National currency,Billions,191.06
122,AUT,GGX_NGDP,General government total expenditure,Percent of GDP,,47.927
122,AUT,GGXCNL,General government net lending/borrowing,National currency,Billions,0.2
122,AUT,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.05
122,AUT,GGSB,General government structural balance,National currency,Billions,-1.565
122,AUT,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,-0.396
122,AUT,GGXONLB,General government primary net lending/borrowing,National currency,Billions,4.682
122,AUT,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,1.175
122,AUT,GGXWDN,General government net debt,National currency,Billions,192.067
122,AUT,GGXWDN_NGDP,General government net debt,Percent of GDP,,48.179
122,AUT,GGXWDG,General government gross debt,National currency,Billions,281.975
122,AUT,GGXWDG_NGDP,General government gross debt,Percent of GDP,,70.733
122,AUT,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,398.65
122,AUT,BCA,Current account balance,U.S. dollars,Billions,7.369
122,AUT,BCA_NGDPD,Current account balance,Percent of GDP,,1.646
912,AZE,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,29.815
912,AZE,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.7
912,AZE,NGDP,"Gross domestic product, current prices",National currency,Billions,80.191
912,AZE,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,47.171
912,AZE,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,187.26
912,AZE,NGDP_D,"Gross domestic product, deflator",Index,,268.961
912,AZE,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"2,963.98"
912,AZE,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"16,252.13"
912,AZE,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"7,971.94"
912,AZE,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"4,689.38"
912,AZE,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"18,615.79"
912,AZE,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.132
912,AZE,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.428
912,AZE,NID_NGDP,Total investment,Percent of GDP,,20.671
912,AZE,NGSD_NGDP,Gross national savings,Percent of GDP,,29.1
912,AZE,PCPI,"Inflation, average consumer prices",Index,,256.334
912,AZE,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.8
912,AZE,PCPIE,"Inflation, end of period consumer prices",Index,,269.305
912,AZE,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.8
912,AZE,TM_RPCH,Volume of imports of goods and services,Percent change,,-10.964
912,AZE,TMG_RPCH,Volume of Imports of goods,Percent change,,-17.048
912,AZE,TX_RPCH,Volume of exports of goods and services,Percent change,,-6.648
912,AZE,TXG_RPCH,Volume of exports of goods,Percent change,,-9.538
912,AZE,LUR,Unemployment rate,Percent of total labor force,,4.982
912,AZE,LP,Population,Persons,Millions,10.059
912,AZE,GGR,General government revenue,National currency,Billions,32.086
912,AZE,GGR_NGDP,General government revenue,Percent of GDP,,40.011
912,AZE,GGX,General government total expenditure,National currency,Billions,27.842
912,AZE,GGX_NGDP,General government total expenditure,Percent of GDP,,34.72
912,AZE,GGXCNL,General government net lending/borrowing,National currency,Billions,4.243
912,AZE,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,5.292
912,AZE,GGXONLB,General government primary net lending/borrowing,National currency,Billions,4.811
912,AZE,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,5.999
912,AZE,GGXWDG,General government gross debt,National currency,Billions,15.808
912,AZE,GGXWDG_NGDP,General government gross debt,Percent of GDP,,19.713
912,AZE,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,80.191
912,AZE,BCA,Current account balance,U.S. dollars,Billions,4.581
912,AZE,BCA_NGDPD,Current account balance,Percent of GDP,,9.711
313,BHS,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,10.861
313,BHS,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,0.91
313,BHS,NGDP,"Gross domestic product, current prices",National currency,Billions,12.664
313,BHS,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,12.664
313,BHS,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,12.691
313,BHS,NGDP_D,"Gross domestic product, deflator",Index,,116.598
313,BHS,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"28,526.55"
313,BHS,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"29,100.83"
313,BHS,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"33,261.32"
313,BHS,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"33,261.32"
313,BHS,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"33,333.17"
313,BHS,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.009
313,BHS,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.998
313,BHS,NID_NGDP,Total investment,Percent of GDP,,24.554
313,BHS,NGSD_NGDP,Gross national savings,Percent of GDP,,17.183
313,BHS,PCPI,"Inflation, average consumer prices",Index,,107.35
313,BHS,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.849
313,BHS,PCPIE,"Inflation, end of period consumer prices",Index,,108.995
313,BHS,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.845
313,BHS,TM_RPCH,Volume of imports of goods and services,Percent change,,8.873
313,BHS,TMG_RPCH,Volume of Imports of goods,Percent change,,2.262
313,BHS,TX_RPCH,Volume of exports of goods and services,Percent change,,5.359
313,BHS,TXG_RPCH,Volume of exports of goods,Percent change,,16.226
313,BHS,LUR,Unemployment rate,Percent of total labor force,,13.47
313,BHS,LP,Population,Persons,Millions,0.381
313,BHS,GGR,General government revenue,National currency,Billions,2.536
313,BHS,GGR_NGDP,General government revenue,Percent of GDP,,19.916
313,BHS,GGX,General government total expenditure,National currency,Billions,2.764
313,BHS,GGX_NGDP,General government total expenditure,Percent of GDP,,21.707
313,BHS,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.228
313,BHS,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-1.791
313,BHS,GGXONLB,General government primary net lending/borrowing,National currency,Billions,0.119
313,BHS,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,0.932
313,BHS,GGXWDG,General government gross debt,National currency,Billions,7.829
313,BHS,GGXWDG_NGDP,General government gross debt,Percent of GDP,,61.48
313,BHS,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,12.734
313,BHS,BCA,Current account balance,U.S. dollars,Billions,-0.933
313,BHS,BCA_NGDPD,Current account balance,Percent of GDP,,-7.371
419,BHR,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,12.902
419,BHR,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,1.982
419,BHR,NGDP,"Gross domestic product, current prices",National currency,Billions,14.357
419,BHR,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,38.184
419,BHR,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,76.951
419,BHR,NGDP_D,"Gross domestic product, deflator",Index,,111.281
419,BHR,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"8,539.35"
419,BHR,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"44,464.66"
419,BHR,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"9,502.70"
419,BHR,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"25,273.15"
419,BHR,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"50,931.48"
419,BHR,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.054
419,BHR,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.187
419,BHR,NID_NGDP,Total investment,Percent of GDP,,31.279
419,BHR,NGSD_NGDP,Gross national savings,Percent of GDP,,26.942
419,BHR,PCPI,"Inflation, average consumer prices",Index,,133.665
419,BHR,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.4
419,BHR,PCPIE,"Inflation, end of period consumer prices",Index,,133.456
419,BHR,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2
419,BHR,TM_RPCH,Volume of imports of goods and services,Percent change,,-0.534
419,BHR,TMG_RPCH,Volume of Imports of goods,Percent change,,-2.493
419,BHR,TX_RPCH,Volume of exports of goods and services,Percent change,,0.38
419,BHR,TXG_RPCH,Volume of exports of goods,Percent change,,-2.75
419,BHR,LUR,Unemployment rate,Percent of total labor force,,3.95
419,BHR,LP,Population,Persons,Millions,1.511
419,BHR,GGR,General government revenue,National currency,Billions,3.217
419,BHR,GGR_NGDP,General government revenue,Percent of GDP,,22.409
419,BHR,GGX,General government total expenditure,National currency,Billions,4.372
419,BHR,GGX_NGDP,General government total expenditure,Percent of GDP,,30.453
419,BHR,GGXCNL,General government net lending/borrowing,National currency,Billions,-1.155
419,BHR,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-8.044
419,BHR,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-0.496
419,BHR,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-3.453
419,BHR,GGXWDG,General government gross debt,National currency,Billions,14.602
419,BHR,GGXWDG_NGDP,General government gross debt,Percent of GDP,,101.706
419,BHR,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,14.357
419,BHR,BCA,Current account balance,U.S. dollars,Billions,-1.656
419,BHR,BCA_NGDPD,Current account balance,Percent of GDP,,-4.337
513,BGD,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"11,461.94"
513,BGD,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,7.792
513,BGD,NGDP,"Gross domestic product, current prices",National currency,Billions,"27,447.13"
513,BGD,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,317.465
513,BGD,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,837.588
513,BGD,NGDP_D,"Gross domestic product, deflator",Index,,239.463
513,BGD,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"68,805.09"
513,BGD,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"4,389.57"
513,BGD,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"164,762.89"
513,BGD,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"1,905.72"
513,BGD,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"5,027.97"
513,BGD,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.59
513,BGD,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,32.769
513,BGD,NID_NGDP,Total investment,Percent of GDP,,31.179
513,BGD,NGSD_NGDP,Gross national savings,Percent of GDP,,29.153
513,BGD,PCPI,"Inflation, average consumer prices",Index,,261.73
513,BGD,PCPIPCH,"Inflation, average consumer prices",Percent change,,5.459
513,BGD,PCPIE,"Inflation, end of period consumer prices",Index,,282.836
513,BGD,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,5.459
513,BGD,TM_RPCH,Volume of imports of goods and services,Percent change,,9.946
513,BGD,TMG_RPCH,Volume of Imports of goods,Percent change,,7.506
513,BGD,TX_RPCH,Volume of exports of goods and services,Percent change,,11.642
513,BGD,TXG_RPCH,Volume of exports of goods,Percent change,,9.388
513,BGD,LP,Population,Persons,Millions,166.586
513,BGD,GGR,General government revenue,National currency,Billions,"2,547.92"
513,BGD,GGR_NGDP,General government revenue,Percent of GDP,,9.92
513,BGD,GGX,General government total expenditure,National currency,Billions,"3,789.29"
